estado,tipo,direcciÃ�,x,y,longitude,latitude
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta    1,    06 - B",582400.199999999953434,4796700.799999999813735,-1.98379461113369,43.3186331261222
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta    2,    01 - Drb",582381.189999999944121,4796693.530000000260770,-1.98403010755213,43.318569755612
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta    3,    05 - Iz",582404.579999999958090,4796692.370000000111759,-1.98374186788953,43.3185567495207
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta    5,    01",582410.640000000013970,4796680.780000000260770,-1.98366888355662,43.3184517387993
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta    5,    05 - Dr",582410.640000000013970,4796680.780000000260770,-1.98366888355662,43.3184517387993
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta    5,    07",582410.640000000013970,4796680.780000000260770,-1.98366888355662,43.3184517387993
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta    6,    02 - A",582396.020000000018626,4796665.190000000409782,-1.98385149640923,43.3183129812401
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta    7,    01 - C",582415.160000000032596,4796672.259999999776483,-1.98361442784653,43.3183745365142
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta    7,    04 - Dr",582415.160000000032596,4796672.259999999776483,-1.98361442784653,43.3183745365142
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   10,    03 - A",582418.469999999972060,4796622.669999999925494,-1.98358105623333,43.3179277066698
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   11,    01 - Dr",582467.640000000013970,4796572.740000000223517,-1.98298226304496,43.3174727886949
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   11,    01 - Iz",582467.640000000013970,4796572.740000000223517,-1.98298226304496,43.3174727886949
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   11,    05 - Dd  (5Âº A)",582467.640000000013970,4796572.740000000223517,-1.98298226304496,43.3174727886949
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   13,    En - Iz",582471.920000000041910,4796564.620000000111759,-1.98293070828762,43.317399213671
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   22,    01 - Dr",582460.550000000046566,4796542.570000000298023,-1.98307421587483,43.3172019404693
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   24,    04 - A",582475.500000000000000,4796513.820000000298023,-1.98289419462038,43.3169414601666
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   24,    05 - A",582475.500000000000000,4796513.820000000298023,-1.98289419462038,43.3169414601666
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   34,    01 - Dr",582513.109999999986030,4796443.290000000037253,-1.98244104847792,43.3163023416675
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   39,    01 - Iz",582584.939999999944121,4796350.780000000260770,-1.98156928261432,43.3154615753463
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   40,    01 - Dr",582585.489999999990687,4796306.750000000000000,-1.98156912173226,43.3150651054971
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   40,    03 - Dr",582585.489999999990687,4796306.750000000000000,-1.98156912173226,43.3150651054971
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   44,    04 - Dr",582593.849999999976717,4796290.490000000223517,-1.98146848872384,43.3149177960639
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   47,    02 - Iz",582618.489999999990687,4796287.500000000000000,-1.98116512988885,43.3148881705955
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   48,    01 - Dr",582601.959999999962747,4796274.900000000372529,-1.98137083790004,43.3147765461196
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   48,    01 - Iz",582601.959999999962747,4796274.900000000372529,-1.98137083790004,43.3147765461196
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   48,    05 - Dr",582601.959999999962747,4796274.900000000372529,-1.98137083790004,43.3147765461196
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   49,    01",582619.890000000013970,4796284.650000000372529,-1.98114829675884,43.3148623577959
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   52,    01",582613.050000000046566,4796253.809999999590218,-1.98123727187057,43.3145854513855
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   52,    06 - Iz",582613.050000000046566,4796253.809999999590218,-1.98123727187057,43.3145854513855
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   59,    01 - Dr",582664.689999999944121,4796200.089999999850988,-1.98060864471221,43.3140961279412
VUT_Favorable,Viviendas de uso turÃ­stico,"Urbieta   59,    01 - Iz",582664.689999999944121,4796200.089999999850988,-1.98060864471221,43.3140961279412
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   60,    01 - Iz",582644.020000000018626,4796194.240000000223517,-1.98086438037417,43.3140457306801
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urbieta   68,    02 - Dr",582679.890000000013970,4796125.679999999701977,-1.98043243355371,43.31342453174
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urdaneta    3,    03 - Iz",582694.910000000032596,4796484.179999999701977,-1.98019326607991,43.3166505149852
VUT_Favorable,Viviendas de uso turÃ­stico,"Urdaneta   16,    04 - Iz",582513.199999999953434,4796404.030000000260770,-1.98244583723048,43.3159488673983
VUT_Favorable,Viviendas de uso turÃ­stico,"Urdaneta   22,    01 - C",582484.719999999972060,4796389.169999999925494,-1.98279923050856,43.3158182040608
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urdaneta   22,    04 - B",582484.719999999972060,4796389.169999999925494,-1.98279923050856,43.3158182040608
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urdaneta   22,    05 - B",582484.719999999972060,4796389.169999999925494,-1.98279923050856,43.3158182040608
VUT_Favorable,Viviendas de uso turÃ­stico,"Urdaneta   22,    At - A  (6Âºa)",582484.719999999972060,4796389.169999999925494,-1.98279923050856,43.3158182040608
VUT_Favorable,Viviendas de uso turÃ­stico,"Urnieta    1,    00 - B",580077.969999999972060,4795693.530000000260770,-2.01257626860998,43.3098152622108
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urnieta    9,    01 - Iz",579925.209999999962747,4795743.129999999888241,-2.0144524285684,43.3102780687564
VUT_Favorable,Viviendas de uso turÃ­stico,"Urumea,Ps del   10,    05 - B",582931.010000000009313,4795675.299999999813735,-1.97740422084895,43.3093420442955
VUT_Favorable,Viviendas de uso turÃ­stico,"Urumea,Ps del   12,    01 - C",582961.589999999967404,4795643.030000000260770,-1.9770320805185,43.3090481406719
VUT_Favorable,Viviendas de uso turÃ­stico,"Urumea,Ps del   12,    02 - B",582961.589999999967404,4795643.030000000260770,-1.9770320805185,43.3090481406719
VUT_Favorable,Viviendas de uso turÃ­stico,"Urumea,Ps del   13  Ps.Urumea 13-1Âºb",582971.150000000023283,4795629.099999999627471,-1.97691632193082,43.308921672338
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urumea,Ps del   13,    03 - E",582971.150000000023283,4795629.099999999627471,-1.97691632193082,43.308921672338
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urumea,Ps del   13,    03 - F",582971.150000000023283,4795629.099999999627471,-1.97691632193082,43.308921672338
VUT_Favorable,Viviendas de uso turÃ­stico,"Urumea,Ps del   13,    05 - F",582971.150000000023283,4795629.099999999627471,-1.97691632193082,43.308921672338
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urumea,Ps del   13,    08 - A",582971.150000000023283,4795629.099999999627471,-1.97691632193082,43.308921672338
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Urumea,Ps del   13,    10 - B",582971.150000000023283,4795629.099999999627471,-1.97691632193082,43.308921672338
VUT_Favorable,Viviendas de uso turÃ­stico,"Urumea,Ps del   13,    10 - F",582971.150000000023283,4795629.099999999627471,-1.97691632193082,43.308921672338
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga    2-01,    03 - B",582818.400000000023283,4797208.150000000372529,-1.97856141167001,43.323154939457
VUT_Favorable,Viviendas de uso turÃ­stico,"Usandizaga    2-01,    04 - C",582818.400000000023283,4797208.150000000372529,-1.97856141167001,43.323154939457
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga    3,    01 - Iz",582834.209999999962747,4797233.040000000037253,-1.97836269444943,43.3233772863551
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga    3,    02 - Iza",582834.209999999962747,4797233.040000000037253,-1.97836269444943,43.3233772863551
VUT_Favorable,Viviendas de uso turÃ­stico,Usandizaga    6  1Âº Izquierda=1Âºc,582851.510000000009313,4797224.959999999962747,-1.97815057725799,43.3233026350294
VUT_Favorable,Viviendas de uso turÃ­stico,"Usandizaga    6,    01 - D",582851.510000000009313,4797224.959999999962747,-1.97815057725799,43.3233026350294
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga    6,    02 - D",582851.510000000009313,4797224.959999999962747,-1.97815057725799,43.3233026350294
VUT_Favorable,Viviendas de uso turÃ­stico,"Usandizaga    6,    1Âº - B",582851.510000000009313,4797224.959999999962747,-1.97815057725799,43.3233026350294
VUT_Favorable,Viviendas de uso turÃ­stico,"Usandizaga    7,    02 - Iz",582893.819999999948777,4797263.160000000149012,-1.97762306038872,43.3236418922178
VUT_Favorable,Viviendas de uso turÃ­stico,Usandizaga    8  1Âº Dcha.,582865.020000000018626,4797231.849999999627471,-1.97798293768318,43.3233631780478
VUT_Favorable,Viviendas de uso turÃ­stico,"Usandizaga   11,    06 - Dr",582912.010000000009313,4797272.419999999925494,-1.97739734928229,43.3237232558825
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga   14,    03 - B",582927.939999999944121,4797263.540000000037253,-1.97720224730769,43.3236415513452
VUT_Favorable,Viviendas de uso turÃ­stico,"Usandizaga   14,    06 - D",582927.939999999944121,4797263.540000000037253,-1.97720224730769,43.3236415513452
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga   15,    01 - Dr",582929.900000000023283,4797281.480000000447035,-1.97717536729435,43.3238028515519
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga   16,    05 - Dr",582941.619999999995343,4797270.440000000409782,-1.97703250798677,43.3237021642314
VUT_Favorable,Viviendas de uso turÃ­stico,"Usandizaga   18,    05 - Dr",582944.229999999981374,4797271.759999999776483,-1.97700012293639,43.3237137604878
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga   27,    01 - Iz",583025.060000000055879,4797329.559999999590218,-1.97599461401415,43.3242252216128
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Usandizaga   29,    04 - C",583070.890000000013970,4797352.690000000409782,-1.97542594965061,43.324428402479
VUT_Favorable,Viviendas de uso turÃ­stico,"Usandizaga   29,    07 - C",583070.890000000013970,4797352.690000000409782,-1.97542594965061,43.324428402479
VUT_Favorable,Viviendas de uso turÃ­stico,"Virgen del Carmen   21,    Bh - D",583453.670000000041910,4796546.129999999888241,-1.97082817877905,43.317124454008
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Virgen del Carmen   28,    01 - C",583567.650000000023283,4796598.809999999590218,-1.96941475523963,43.3175860834378
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Virgen del Carmen   32,    02 - D",583591.099999999976717,4796613.219999999739230,-1.96912341422554,43.3177132126308
VUT_Favorable,Viviendas de uso turÃ­stico,"Virgen del Carmen   43,    01 - A",583605.699999999953434,4796639.269999999552965,-1.96893942426049,43.3179461213034
VUT_Favorable,Viviendas de uso turÃ­stico,"Virgen del Coro    4,    02  2Âº",582115.349999999976717,4797264.500000000000000,-1.98722269656267,43.3237393700203
VUT_Tramitacion,Viviendas de uso turÃ­stico,Virgen del Coro    8  1Âº C,582105.030000000027940,4797255.480000000447035,-1.98735130872035,43.3236592883229
VUT_Favorable,Viviendas de uso turÃ­stico,"Vitoria-Gasteiz    4,    03 - B",580648.060000000055879,4796153.950000000186265,-2.00548005493838,43.3138996362507
VUT_Favorable,Viviendas de uso turÃ­stico,"Vitoria-Gasteiz   18,    01 - A",580387.640000000013970,4795971.669999999925494,-2.00871765510715,43.3122864003959
VUT_Favorable,Viviendas de uso turÃ­stico,"Wiesbaden    8,    00",580649.260000000009313,4796353.839999999850988,-2.00543590782144,43.31569916408
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta    2,    07 - B",582950.079999999958090,4797137.849999999627471,-1.97694821530061,43.3225075044325
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta    4,    04 - C",582963.040000000037253,4797150.650000000372529,-1.97678646598808,43.3226213149576
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta    4,    05 - C",582963.040000000037253,4797150.650000000372529,-1.97678646598808,43.3226213149576
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta    6,    04 - D",582976.359999999986030,4797163.839999999850988,-1.97662021780425,43.3227385967472
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   12,    03 - C",583012.489999999990687,4797199.650000000372529,-1.97616926769451,43.3230570116214
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   28,    04 - Dr",583197.439999999944121,4797381.280000000260770,-1.97386102861662,43.3246718106592
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   30,    01 - Iz",583206.640000000013970,4797390.240000000223517,-1.97374621763326,43.3247514607197
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   33,    02 - D",583122.150000000023283,4797335.259999999776483,-1.97479646104883,43.3242658131237
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   34,    01 - Dr",583225.040000000037253,4797408.389999999664724,-1.97351655989775,43.3249128312023
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   35,    En - Dr",583128.550000000046566,4797341.849999999627471,-1.9747165398951,43.3243244362726
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   36,    01 - Cn",583236.119999999995343,4797419.309999999590218,-1.97337826684807,43.3250099189284
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   36,    01 - Dr  (Principal Derecha)",583236.119999999995343,4797419.309999999590218,-1.97337826684807,43.3250099189284
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   36,    02 - Cn",583236.119999999995343,4797419.309999999590218,-1.97337826684807,43.3250099189284
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   36,    03 - Iz",583236.119999999995343,4797419.309999999590218,-1.97337826684807,43.3250099189284
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   37,    04 - B",583139.030000000027940,4797352.620000000111759,-1.97458567187316,43.3244202413625
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   37,    07 - A",583139.030000000027940,4797352.620000000111759,-1.97458567187316,43.3244202413625
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   38,    04 - Dr",583258.709999999962747,4797441.679999999701977,-1.97309629630753,43.3252088179053
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   40,    06 - Dr  -Izda",583271.329999999958090,4797454.059999999590218,-1.97293878922238,43.3253188791239
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   42-Dr,    07 - A",583288.560000000055879,4797471.129999999888241,-1.97272371951462,43.3254706541502
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   42-Iz,    03 - B",583288.560000000055879,4797471.129999999888241,-1.97272371951462,43.3254706541502
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   44-Iz,    02 - D",583301.439999999944121,4797483.940000000409782,-1.9725629395039,43.3255845573766
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   44-Iz,    04 - A",583301.439999999944121,4797483.940000000409782,-1.9725629395039,43.3255845573766
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   45,    01 - Dr",583185.469999999972060,4797397.900000000372529,-1.97400612226583,43.3248227670237
VUT_Favorable,Viviendas de uso turÃ­stico,Zabaleta   49  1Âº A,583212.930000000051223,4797422.879999999888241,-1.97366370259142,43.3250446268218
VUT_Favorable,Viviendas de uso turÃ­stico,Zabaleta   49  1Âº B,583212.930000000051223,4797422.879999999888241,-1.97366370259142,43.3250446268218
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   49,    01 - C",583212.930000000051223,4797422.879999999888241,-1.97366370259142,43.3250446268218
VUT_Favorable,Viviendas de uso turÃ­stico,"Zabaleta   51,    07 - C",583224.790000000037253,4797436.719999999739230,-1.97351534787027,43.3251679175278
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   55-Dr,    05 - Iz",583269.410000000032596,4797480.730000000447035,-1.97295842101386,43.3255592051544
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zabaleta   59,    04 - Iz",583320.550000000046566,4797531.150000000372529,-1.97232010881521,43.3260074775223
VUT_Favorable,Viviendas de uso turÃ­stico,"Zaragoza,Pz de    2,    01 - Dr",582302.510000000009313,4796549.709999999962747,-1.98502183732018,43.3172835334922
VUT_Favorable,Viviendas de uso turÃ­stico,"Zaragoza,Pz de    2,    01 - Dr1",582302.510000000009313,4796549.709999999962747,-1.98502183732018,43.3172835334922
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zaragoza,Pz de    2,    02 - Iz",582302.510000000009313,4796549.709999999962747,-1.98502183732018,43.3172835334922
VUT_Favorable,Viviendas de uso turÃ­stico,"Zarategi,Ps de   10  Emilio  Villa Oasis",584478.060000000055879,4796688.099999999627471,-1.95817533988508,43.3182882637285
VUT_Favorable,Viviendas de uso turÃ­stico,"Zarategi,Ps de   15  Alekua  1Âº",584382.790000000037253,4796780.650000000372529,-1.95933584393041,43.3191321955187
VUT_Favorable,Viviendas de uso turÃ­stico,"Zarategi,Ps de   31,    01 - B  Juanita",584434.530000000027940,4796750.230000000447035,-1.95870253301862,43.3188525143319
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zarategi,Ps de   37,    01 - Dr",584609.239999999990687,4796740.730000000447035,-1.95654971824598,43.3187473504813
VUT_Favorable,Viviendas de uso turÃ­stico,"Zarautz    2,    01 - Dr",580618.449999999953434,4795964.059999999590218,-2.005873009617,43.3121931854115
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zarautz   21,    02 - Iz",580722.589999999967404,4795827.530000000260770,-2.00460908506258,43.3109528056832
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zarautz   27,    En - Dr",580718.969999999972060,4795783.599999999627471,-2.00466017151435,43.3105576818459
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zarautz   35,    Bh  4Âº Derecha",580715.380000000004657,4795715.650000000372529,-2.00471441645952,43.3099462969161
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zarautz   37,    00 - Iz",580712.650000000023283,4795695.879999999888241,-2.00475097909659,43.3097685957543
VUT_Favorable,Viviendas de uso turÃ­stico,"Zarautz   60,    01 - 3",580508.959999999962747,4795458.929999999701977,-2.00729698467777,43.3076571012947
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zarautz  115,    02 - A",580807.650000000023283,4795104.080000000074506,-2.00366676461052,43.3044302794142
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zarautz  115,    05 - D",580807.650000000023283,4795104.080000000074506,-2.00366676461052,43.3044302794142
VUT_Favorable,Viviendas de uso turÃ­stico,"Zarautz  143,    00 - A  Sasiotetgi",580954.410000000032596,4794709.959999999962747,-2.00191558302104,43.3008661459379
VUT_Favorable,Viviendas de uso turÃ­stico,"Zemoriya   11,    01 - Iz  Eguino",583485.760000000009313,4797614.730000000447035,-1.97027001123376,43.3267416324576
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubiaurre,Ps de   59  Hamairu Enea  1Âº",584883.630000000004657,4796877.099999999627471,-1.95314525462489,43.3199441819031
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta    1,    1Âº - B",582328.050000000046566,4796601.190000000409782,-1.98469920163929,43.317744221627
VUT_Tramitacion,Viviendas de uso turÃ­stico,Zubieta    1.E  Entresuelo-Izquierda A,582314.920000000041910,4796593.519999999552965,-1.98486225051199,43.3176766044193
VUT_Favorable,Viviendas de uso turÃ­stico,Zubieta    1.E  Entresuelo Izquierda B,582314.920000000041910,4796593.519999999552965,-1.98486225051199,43.3176766044193
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta    7,    01 - B",582174.300000000046566,4796428.709999999962747,-1.98662082195227,43.316208167494
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta    7,    04 - A",582174.300000000046566,4796428.709999999962747,-1.98662082195227,43.316208167494
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta    7,    05 - A",582174.300000000046566,4796428.709999999962747,-1.98662082195227,43.316208167494
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta    8,    04 - Iz",582287.089999999967404,4796605.589999999850988,-1.9852035988208,43.317788318058
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta    9,    01",582169.199999999953434,4796423.650000000372529,-1.98668446290429,43.316163168571
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta    9,    05 - Dr",582169.199999999953434,4796423.650000000372529,-1.98668446290429,43.316163168571
VUT_Favorable,Viviendas de uso turÃ­stico,Zubieta   11  1Âº,582159.859999999986030,4796414.019999999552965,-1.98680106729541,43.3160774882338
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta   18  -20, 1Âº A",582250.849999999976717,4796545.879999999888241,-1.98565939884859,43.3172547025415
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta   28,    At - Dr",582202.150000000023283,4796488.549999999813735,-1.98626846987335,43.316743874515
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta   32,    04",582187.939999999944121,4796472.269999999552965,-1.98644611955507,43.3165988556586
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta   32,    En  Entresuelo",582187.939999999944121,4796472.269999999552965,-1.98644611955507,43.3165988556586
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta   36,    01",582165.229999999981374,4796447.049999999813735,-1.98672991282329,43.3163742766822
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta   36,    03 - Dr",582165.229999999981374,4796447.049999999813735,-1.98672991282329,43.3163742766822
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta   42,    07",582147.719999999972060,4796429.019999999552965,-1.98694851168526,43.3162138619346
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta   44,    En",582139.859999999986030,4796420.900000000372529,-1.9870466413318,43.3161416145065
VUT_Favorable,Viviendas de uso turÃ­stico,"Zubieta   46,    En",582127.310000000055879,4796406.690000000409782,-1.9872035098359,43.3160150497251
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta   52,    03 - Dr",582099.849999999976717,4796381.540000000037253,-1.98754585507927,43.3157916174997
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta,Pz de    2,    01 - B",582144.069999999948777,4796378.809999999590218,-1.98700102665015,43.3157622108274
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zubieta,Pz de    2,    01 - C",582144.069999999948777,4796378.809999999590218,-1.98700102665015,43.3157622108274
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de    3,    01 - D",580985.890000000013970,4796291.790000000037253,-2.0012943648238,43.3151043443939
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de    3,    04 - A",580985.890000000013970,4796291.790000000037253,-2.0012943648238,43.3151043443939
VUT_Favorable,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de    7  Bajo Local C",580938.780000000027940,4796257.709999999962747,-2.00188025382324,43.31480258529
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de    7,    05 - E",580938.780000000027940,4796257.709999999962747,-2.00188025382324,43.31480258529
VUT_Favorable,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de    9-02,    03 - A",580919.660000000032596,4796242.410000000149012,-2.00211825661144,43.3146668930996
VUT_Favorable,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de    9  1 A",580919.660000000032596,4796242.410000000149012,-2.00211825661144,43.3146668930996
VUT_Favorable,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de   15,    01 - A",580794.150000000023283,4796156.179999999701977,-2.00367847000996,43.313904036283
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de   17,    00 - Dr  (Entlo. Dcha.A)",580774.530000000027940,4796141.929999999701977,-2.0039224757848,43.3137778473399
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de   17,    00 - Dr  (Entrlo. Dcha. B)",580774.530000000027940,4796141.929999999701977,-2.0039224757848,43.3137778473399
VUT_Favorable,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de   25-B,    07 - B",580690.760000000009313,4796082.719999999739230,-2.0049640373439,43.3132537565571
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zumalakarregi,Av de   27,    En - Iz",580680.819999999948777,4796064.730000000447035,-2.005089236471,43.3130928545337
VUT_Favorable,Viviendas de uso turÃ­stico,"Zurriola,Av de   18,    En - B",582966.790000000037253,4797367.959999999962747,-1.97670738214864,43.3245773737273
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zurriola,Av de   24,    02 - Dr",583044.050000000046566,4797408.690000000409782,-1.975748463718,43.3249355427954
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zurriola,Av de   24,    05 - Dr",583044.050000000046566,4797408.690000000409782,-1.975748463718,43.3249355427954
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zurriola,Av de   24,    07 - Dr",583044.050000000046566,4797408.690000000409782,-1.975748463718,43.3249355427954
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zurriola,Av de   24,    07 - Iz",583044.050000000046566,4797408.690000000409782,-1.975748463718,43.3249355427954
VUT_Favorable,Viviendas de uso turÃ­stico,"Zurriola,Av de   28,    05 - Dr",583066.619999999995343,4797420.519999999552965,-1.97546834268323,43.3250395568693
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zurriola,Av de   28,    05 - Iz",583066.619999999995343,4797420.519999999552965,-1.97546834268323,43.3250395568693
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zurriola,Av de   30,    02 - Iz",583078.979999999981374,4797426.980000000447035,-1.97531494250633,43.325096351578
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zurriola,Av de   30,    05 - Iz",583078.979999999981374,4797426.980000000447035,-1.97531494250633,43.325096351578
VUT_Favorable,Viviendas de uso turÃ­stico,"Zurriola,Av de   30,    06 - Iz",583078.979999999981374,4797426.980000000447035,-1.97531494250633,43.325096351578
VUT_Tramitacion,Viviendas de uso turÃ­stico,"Zurriola,Av de   32,    04 - Dr",583114.849999999976717,4797445.929999999701977,-1.9748697270581,43.3252629968529
VUT_Favorable,Viviendas de uso turÃ­stico,"Zurriola,Av de   34  1Âº Dcha.",583125.949999999953434,4797451.730000000447035,-1.974731964001,43.3253139879747
HAB_Favorable,Habitaciones de uso turÃ­stico,31 de Agosto   16  3Âº,582325.239999999990687,4797358.650000000372529,-1.98462027850789,43.3245640679434
HAB_Tramitacion,Habitaciones de uso turÃ­stico,31 de Agosto   38  3Âº Izda,582237.359999999986030,4797307.330000000074506,-1.98571169031679,43.324111641911
HAB_Favorable,Habitaciones de uso turÃ­stico,"Agerre,Cm de   26",584007.920000000041910,4793775.250000000000000,-1.96441771043673,43.2921161447291
