"estado","tipo","direcciÃ.","x","y","longitude","latitude","barrio","umenores"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gabriel M.Lafitte,Pz    4,    06 - B2",583277.26,4796025.44,-1.97308231620692,43.3124561600104,"Amara Berri","Riberas"
"VUT_Favorable","Viviendas de uso turÃ­stico","Garibai    3,    03 - Dr",582380.62,4797033.53,-1.98398612568458,43.3216308946977,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Garibai    6,    04 - I",582372.72,4797016.41,-1.98408611112608,43.3214776259018,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Garibai   20,    01 - B",582417.51,4796930.74,-1.98354665483025,43.3207014174116,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Garibai   20,    05 - A",582417.51,4796930.74,-1.98354665483025,43.3207014174116,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Garibai   34,    04 - B",582471.27,4796828.84,-1.98289904148082,43.3197781014532,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Artetxe    8,    01 - Iz",583312.11,4797344.11,-1.97245257809071,43.3243244680336,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Etxague    1,    01 - Iz",582523.24,4797255.65,-1.98219405498913,43.3236150389374,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Etxague    1,    07 - Dr",582523.24,4797255.65,-1.98219405498913,43.3236150389374,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Etxague    2,    01 - Dr",582526.42,4797243.62,-1.98215664870108,43.3235063819774,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Etxague    2,    01 - Iz",582526.42,4797243.62,-1.98215664870108,43.3235063819774,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Etxague    2,    04 - Iz",582526.42,4797243.62,-1.98215664870108,43.3235063819774,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Etxague    4,    05 - Iz",582545.46,4797253.67,-1.98192034329733,43.3235947738431,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Etxague    6  1Âº Dcha.",582548.82,4797255.47,-1.98187863829307,43.3236106106749,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Etxague    6,    03 - Dr",582548.82,4797255.47,-1.98187863829307,43.3236106106749,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Etxague    6,    06 - Iz",582548.82,4797255.47,-1.98187863829307,43.3236106106749,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Etxague    7,    06 - A",582551.51,4797270.63,-1.98184318654496,43.3237468031948,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Etxague   11,    05 - Dr",582566.5,4797278.55,-1.98165714348959,43.3238164623885,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Etxague   14,    01 - B",582582.48,4797273.28,-1.98146087575001,43.3237672609534,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Etxague   14,    04 - A",582582.48,4797273.28,-1.98146087575001,43.3237672609534,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Etxague   15,    03 - D",582577.22,4797284.21,-1.98152409635488,43.3238662430784,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Jauregi    3,    02 - Dr",582469.34,4797375.32,-1.98284075418357,43.3246983600184,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Jauregi    3,    05 - Iz",582469.34,4797375.32,-1.98284075418357,43.3246983600184,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Jauregi    5  1Âº Dcha",582481.49,4797381.76,-1.98268995425623,43.3247550076697,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Jauregi    6,    05 - Dr",582476.31,4797365.19,-1.98275632292033,43.3246063935696,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Jauregi    8  Bajo",582487.82,4797371.3,-1.98261346512894,43.3246601402796,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Jauregi    8,    04 - Dr",582487.82,4797371.3,-1.98261346512894,43.3246601402796,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Jauregi    9,    03 - Iz",582496.55,4797389.74,-1.98250303679387,43.324825200717,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Jauregi   11,    01 - B  Parma",582502.15,4797392.75,-1.98243352577117,43.3248516857967,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Jauregi   11,    02 - C  Parma",582502.15,4797392.75,-1.98243352577117,43.3248516857967,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Jauregi   11,    04 - E  Parma",582502.15,4797392.75,-1.98243352577117,43.3248516857967,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Jauregi   12,    06 - Dr",582501.49,4797378.58,-1.98244379439214,43.3247241835083,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","General Jauregi   18,    01",582517.57,4797387.18,-1.98224420501956,43.324799846172,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","General Lertsundi    7,    01 - Dr",582172.52,4796323.96,-1.98665844214564,43.3152652787646,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Getaria    2.T,    01  Entresuelo Derecha -B",582587.36,4796771.4,-1.98147618877632,43.3192482204616,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Getaria    2.T,    01  Entresuelo Derecha A",582587.36,4796771.4,-1.98147618877632,43.3192482204616,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Getaria    6,    01 - Iz",582612.8,4796722.64,-1.98116982967738,43.3188064322916,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Getaria   12,    01",582642.51,4796666.11,-1.98081199269024,43.3182942195672,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Getaria   14,    01 - Dr  Urumea",582651.71,4796648.73,-1.98070116725295,43.3181367336644,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Getaria   23,    04 - Dr",582693.75,4796601.7,-1.98018987322884,43.3177086939515,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gipuzkoa,Pz de   15,    01",582554.79,4796925.08,-1.98185469679856,43.320635402126,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Gipuzkoa,Pz de   16,    En - Iz",582538.53,4796916.43,-1.98205650001287,43.3205593095531,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gloria    3  1Âº A",583300.59,4797143.18,-1.97262512741351,43.3225167455332,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gloria    3  1Âº B",583300.59,4797143.18,-1.97262512741351,43.3225167455332,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gloria    3,    1Âº - C",583300.59,4797143.18,-1.97262512741351,43.3225167455332,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gloria    5,    En - B  (En O.M. Es 1Âºb)",583324.18,4797155.79,-1.97233231596277,43.3226276614791,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gloria    5,    En - C  /O.M. 1Âºc",583324.18,4797155.79,-1.97233231596277,43.3226276614791,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gloria    5,    En - D  (En O.M. 1Âºd)",583324.18,4797155.79,-1.97233231596277,43.3226276614791,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Gran Via    4,    02 - Iz",583098.16,4797418.05,-1.97507976788267,43.3250138341706,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Gran Via    4,    03 - Iz",583098.16,4797418.05,-1.97507976788267,43.3250138341706,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gran Via    4,    04 - Iz",583098.16,4797418.05,-1.97507976788267,43.3250138341706,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Gran Via    4,    07 - Cn",583098.16,4797418.05,-1.97507976788267,43.3250138341706,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Gran Via    7,    03 - Cn",583155.13,4797385.53,-1.97438214499673,43.3247147541663,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Gran Via    7,    05 - Iz",583155.13,4797385.53,-1.97438214499673,43.3247147541663,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gran Via   11  1Âº Izda.",583193.09,4797347.2,-1.97391983674306,43.3243654652367,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gran Via   12,    01 - Iz",583230.11,4797288.41,-1.97347222746744,43.3238320744557,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Gran Via   13  1Âºb",583202.7,4797337.48,-1.97380280153553,43.3242768915087,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Gran Via   19,    06 - Dr",583235.66,4797304.33,-1.97340137297272,43.3239747899759,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Gran Via   20  Entreplanta D",583272.87,4797245.26,-1.97295147054555,43.3234388552876,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Heriz,Ps de    3,    04 - Iz",580927.02,4796123.71,-2.00204499743364,43.313597418368,"Antiguo","Matia"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Heriz,Ps de    7,    05 - B",580928.45,4796103.15,-2.00203039518447,43.313412158176,"Antiguo","Matia"
"VUT_Favorable","Viviendas de uso turÃ­stico","Heriz,Ps de    8-Dr,    02 - Dr",580915.57,4796090.42,-2.00219107660322,43.3132989326809,"Antiguo","Matia"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Heriz,Ps de    8-Iz,    05 - E",580915.57,4796090.42,-2.00219107660322,43.3132989326809,"Antiguo","Matia"
"VUT_Favorable","Viviendas de uso turÃ­stico","Heriz,Ps de    9,    04 - Cn",580929.65,4796086.18,-2.00201809989142,43.313259244308,"Antiguo","Matia"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Heriz,Ps de   10  Bajo",580916.36,4796079.43,-2.00218295514345,43.3131999022291,"Antiguo","Matia"
"VUT_Favorable","Viviendas de uso turÃ­stico","Heriz,Ps de   12-Dr,    04 - Dr",580910.03,4796060.42,-2.00226380184826,43.3130294317452,"Antiguo","Matia"
"VUT_Favorable","Viviendas de uso turÃ­stico","Heriz,Ps de   16,    02 - C",580911.53,4796029.15,-2.00224991355196,43.31274773945,"Antiguo","Matia"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Heriz,Ps de   19,    01 - Dr",580968.63,4795952.36,-2.00155721610026,43.3120502377465,"Antiguo","Heriz - Aizgorri"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Heriz,Ps de   35,    Sm  Guria Baita  (SemisÃ³tano)",581007.72,4795894.3,-2.00108382218151,43.3115233019626,"Antiguo","Heriz - Aizgorri"
"VUT_Favorable","Viviendas de uso turÃ­stico","Heriz,Ps de   42,    01 - B",580981.53,4795868.18,-2.00141057667243,43.3112909574189,"Antiguo","Heriz - Aizgorri"
"VUT_Favorable","Viviendas de uso turÃ­stico","Heriz,Ps de   90,    00 - A  Itxas Aurre",580977.53,4795724.82,-2.00148102544265,43.3100006849653,"Antiguo","Heriz - Aizgorri"
"VUT_Favorable","Viviendas de uso turÃ­stico","Hernani    1,    01 - A",582314.5,4797016.77,-1.98480398159135,43.3214872419772,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Hernani    2,    1Âº - DÂª",582392.56,4796835.48,-1.98386860921371,43.3198465097484,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Hernani    3,    03 - Iz  (Y Portal 5)",582321.47,4797004.03,-1.98471994301946,43.3213717786769,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Hernani    8,    01 - Dr",582410.69,4796800.73,-1.98365026533572,43.3195316632485,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Hernani    8,    05 - Iz",582410.69,4796800.73,-1.98365026533572,43.3195316632485,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Hernani    8,    06 - Iz",582410.69,4796800.73,-1.98365026533572,43.3195316632485,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Hernani   15,    02 - Iz",582367.71,4796915.44,-1.98416303751144,43.320569125034,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Hernani   21,    04 - Iz",582389.43,4796874.22,-1.98390139215928,43.3201956353208,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Hernani   31,    01 - 1  (1Âºizquierda)",582432.06,4796793.35,-1.98338786325342,43.3194628778755,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Hipica,Cm de la   10,    01 - B  Edurne",583820.63,4795418.66,-1.96647549624056,43.3069328892001,"Loiola","Patxilardegi"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Hondarribia    1,    01 - Iz",582534.63,4796765.19,-1.98212732381697,43.3191980994087,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Hondarribia    2,    01 - B",582507.64,4796760.04,-1.98246090495685,43.3191546945848,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Hondarribia    4,    01 - Dr",582513.31,4796749.22,-1.98239261543242,43.3190566582963,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Hondarribia    6,    03 - A",582520.1,4796736.31,-1.98231082979969,43.3189396824672,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Hondarribia   12,    01 - Iz",582544.93,4796689.47,-1.98201169918862,43.3185152494883,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Hondarribia   19,    02 - Dr",582616.14,4796587.17,-1.98114902593141,43.3175864071004,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Humboldt    4,    01 - C",583425.92,4795754.19,-1.9712906267992,43.3099975850247,"Amara Berri","Riberas"
"VUT_Favorable","Viviendas de uso turÃ­stico","Humboldt    4,    06 - B",583425.92,4795754.19,-1.9712906267992,43.3099975850247,"Amara Berri","Riberas"
"VUT_Favorable","Viviendas de uso turÃ­stico","Idiakez    3  1Âº Dcha.",582600.87,4796931.02,-1.98128558836194,43.3206838210462,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Idiakez    3  1Âº Izda.",582600.87,4796931.02,-1.98128558836194,43.3206838210462,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Idiakez    3,    Bh  (6Âº)",582600.87,4796931.02,-1.98128558836194,43.3206838210462,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Idiakez    8,    04 - B",582600.79,4796898.25,-1.98129150459145,43.3203887963351,"Centro","Area Romantica"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Idiakez   10  6Âº",582606.55,4796887.29,-1.98122212688947,43.3202894890462,"Centro","Area Romantica"
"VUT_Favorable","Viviendas de uso turÃ­stico","Infanta Cristina    2",580785.76,4796386.62,-2.00374802203792,43.3159796415754,"Antiguo","Ondarreta"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Infante Don Juan    4,    00",580726.4,4796400.06,-2.00447796699301,43.3161070182287,"Antiguo","Ondarreta"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Infante Don Juan    6,    00",580729.32,4796391.4,-2.00444323570125,43.316028736861,"Antiguo","Ondarreta"
"VUT_Favorable","Viviendas de uso turÃ­stico","Infante Don Juan   27",580698.8,4796244.27,-2.00484117177969,43.3147073665043,"Antiguo","Ondarreta"
"VUT_Favorable","Viviendas de uso turÃ­stico","Infante Don Juan   29",580697.19,4796240.24,-2.00486161508951,43.3146712562036,"Antiguo","Ondarreta"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Iparragirre   15-01,    06 - D",583039.97,4797168.13,-1.97583516501696,43.3227701985779,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Iparragirre   15-02,    02 - A",583039.97,4797168.13,-1.97583516501696,43.3227701985779,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Isabel II,Av de    3,    08 - A",583110.59,4795161.48,-1.97526794397585,43.3046962223863,"Amara Berri","Amara - Berri"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Isabel II,Av de    4-Dr,    05 - D",583088.71,4795195.36,-1.9755325536715,43.30500366607,"Amara Berri","Amara - Berri"
"VUT_Favorable","Viviendas de uso turÃ­stico","Isabel II,Av de   10,    07 - Id",582970.58,4795105.87,-1.97700235690478,43.3042110074743,"Amara Berri","Amara - Berri"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Isabel II,Av de   18,    05 - B",582892.3,4795047.15,-1.97797622774115,43.3036909684852,"Amara Berri","Amara - Berri"
"VUT_Favorable","Viviendas de uso turÃ­stico","Isidro Ansorena    1-03,    00 - B",579769.8,4795258.55,-2.01643884660026,43.3059317567553,"Ibaeta","Berio"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Isidro Ansorena    1-04,    00 - B",579769.8,4795258.55,-2.01643884660026,43.3059317567553,"Ibaeta","Berio"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Isidro Ansorena   32,    01  Casa Completa",579884.2,4795246.43,-2.01503026171235,43.3058104999308,"Ibaeta","Berio"
"VUT_Favorable","Viviendas de uso turÃ­stico","Javier Barkaiztegi   11,    02 - D",582627.9,4795259.31,-1.98120375027832,43.3056301633853,"Amara Berri","Amara - Berri"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Javier Barkaiztegi   13,    08 - B",582613.49,4795259.04,-1.9813814376041,43.3056293148204,"Amara Berri","Amara - Berri"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Jose Arana    8,    03 - C",583514.19,4797263.4,-1.96997285484408,43.3235754093309,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Jose Arana   13,    06 - A",583548.56,4797317.82,-1.96954073575791,43.3240615411444,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Jose Arana   17,    01 - A",583573.71,4797342.08,-1.96922690034849,43.3242771619799,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Jose Maria Soroa    7,    02 - A",583441.88,4797191.7,-1.97087545066383,43.3229379126966,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Jose Maria Soroa    7,    03 - C",583441.88,4797191.7,-1.97087545066383,43.3229379126966,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Jose Maria Soroa    8,    00 - Cn",583454.43,4797176.85,-1.9707229479505,43.3228028235986,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Jose Maria Soroa   17,    02 - Dr",583530.67,4797216.23,-1.96977680697442,43.3231489016131,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Jose Maria Soroa   21,    02 - Iz",583554.73,4797222.85,-1.96947910323503,43.3232058292532,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Jose Maria Soroa   28,    03 - A",583679.85,4797235.64,-1.96793423389607,43.3233070660834,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Jose M. Salaberria    7-01,    02 - A",582624.6,4795598.55,-1.98119341959037,43.308684764299,"Amara Berri","Amara - Berri"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Jose M. Salaberria    7-02,    07 - C",582624.6,4795598.55,-1.98119341959037,43.308684764299,"Amara Berri","Amara - Berri"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Jose M. Salaberria   23,    07 - Iz",582680.4,4795271.8,-1.98055465017073,43.3057368459889,"Amara Berri","Amara - Berri"
"VUT_Favorable","Viviendas de uso turÃ­stico","Jose M. Salaberria   49,    05 - B",582726.85,4794971.32,-1.98002724704724,43.3030264647948,"Amara Berri","Amara - Berri"
"VUT_Favorable","Viviendas de uso turÃ­stico","Juan de Bilbao   14,    01",582269.79,4797290.04,-1.98531436208365,43.3239524297642,"Centro","Parte Vieja"
"VUT_Favorable","Viviendas de uso turÃ­stico","Juan de Bilbao   17  1Âº Dcha.",582263.84,4797282.17,-1.98538891521725,43.3238822258177,"Centro","Parte Vieja"
"VUT_Favorable","Viviendas de uso turÃ­stico","Juan de Garai    2,    03 - Dr",580797.78,4796074.96,-2.00364566027063,43.3131724039372,"Antiguo","Matia"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Juan de Garai    2,    At - Dr",580797.78,4796074.96,-2.00364566027063,43.3131724039372,"Antiguo","Matia"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Juan de Garai    4.Y  1 Iz",580788.39,4796105.03,-2.00375701278077,43.3134441396524,"Antiguo","Matia"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Juan ZaragÃ¼eta    2,    03 - A",583332.25,4795882.63,-1.97242598860312,43.3111643309408,"Amara Berri","Riberas"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Julio Urkixo,Ps de   14,    08 - B",585941.42,4797234.43,-1.94004596492066,43.3230411031064,"Miracruz-Bidebieta","Bidebieta"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps    8,    05 - Ii",583417.53,4797633.33,-1.97110861370492,43.3269166633933,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   14,    02 - 3",583487.96,4797722.68,-1.97022646083879,43.3277132746152,"Gros","Sagües"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   14,    04 - 1",583487.96,4797722.68,-1.97022646083879,43.3277132746152,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   16,    01 - 1",583485.41,4797726.22,-1.97025737012049,43.3277454288006,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   16,    02 - 1",583485.41,4797726.22,-1.97025737012049,43.3277454288006,"Gros","Sagües"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   18  Entresuelo Local 2",583470.88,4797739.03,-1.97043461248342,43.3278623719861,"Gros","Sagües"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   18,    02 - 5",583470.88,4797739.03,-1.97043461248342,43.3278623719861,"Gros","Sagües"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   18,    05 - 1",583470.88,4797739.03,-1.97043461248342,43.3278623719861,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   18,    En - 4",583470.88,4797739.03,-1.97043461248342,43.3278623719861,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   20  Entlo. A",583463.73,4797744.28,-1.97052199131832,43.3279104321118,"Gros","Sagües"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   20,    02 - A",583463.73,4797744.28,-1.97052199131832,43.3279104321118,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   20,    02 - D",583463.73,4797744.28,-1.97052199131832,43.3279104321118,"Gros","Sagües"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   20,    05 - E",583463.73,4797744.28,-1.97052199131832,43.3279104321118,"Gros","Sagües"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   22,    01 - 004",583458.22,4797769.6,-1.97058609326905,43.3281390026713,"Gros","Sagües"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   22,    01 - 2",583458.22,4797769.6,-1.97058609326905,43.3281390026713,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   26,    01 - Dr",583455.22,4797793.24,-1.97061949637157,43.3283521693454,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   26,    03 - B",583455.22,4797793.24,-1.97061949637157,43.3283521693454,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   28,    01 - Cn",583451.28,4797807.98,-1.97066584555808,43.3284853126118,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","J.Mig.Barandiaran,Ps   28,    05 - Iz",583451.28,4797807.98,-1.97066584555808,43.3284853126118,"Gros","Sagües"
"VUT_Favorable","Viviendas de uso turÃ­stico","Karkizano    6,    05 - A",583261.63,4797188.85,-1.97309863264124,43.3229322333008,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Karkizano    8,    04 - Cn",583252.24,4797179.88,-1.97321578548217,43.322852514843,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Karlos Santamaria,Pz    6,    01 - B",580573.92,4794967.69,-2.00656815436478,43.3032273898511,"Ibaeta","Igara"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Karlos Santamaria,Pz    6,    04 - B",580573.92,4794967.69,-2.00656815436478,43.3032273898511,"Ibaeta","Igara"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Konkorrenea   74  Manuela  Bajo",583433.76,4796721.23,-1.97104707194015,43.3187031115963,"Egia","Aldakoenea"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Lapabide   70",576450.39,4795845.6,-2.05727990803294,43.3115617894647,"Igeldo","igeldo"
"VUT_Favorable","Viviendas de uso turÃ­stico","Lapurdi,Pz de    1,    01 - 12",583189.68,4797478.26,-1.97394202708319,43.3255457928166,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Lapurdi,Pz de    1,    01 - 14  (Apartamento 14)",583189.68,4797478.26,-1.97394202708319,43.3255457928166,"Gros","Gros"
"VUT_Favorable","Viviendas de uso turÃ­stico","Lapurdi,Pz de    1,    01 - 19",583189.68,4797478.26,-1.97394202708319,43.3255457928166,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Lapurdi,Pz de    1,    03 - 36",583189.68,4797478.26,-1.97394202708319,43.3255457928166,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Lapurdi,Pz de    1,    04 - 48",583189.68,4797478.26,-1.97394202708319,43.3255457928166,"Gros","Gros"
"VUT_Tramitacion","Viviendas de uso turÃ­stico","Lapurdi,Pz de    1,    05 - 51",583189.68,4797478.26,-1.97394202708319,43.3255457928166,"Gros","Gros"
